,cell_0_M_0,cell_0_M_1,cell_0_AHL_0,cell_0_AHL_1,cell_0_S_0,cell_0_Sens_0,cell_0_Sens_1,cell_1_M_0,cell_1_M_1,cell_1_AHL_0,cell_1_AHL_1,cell_1_S_0,cell_1_Sens_0,cell_1_Sens_1,cell_2_M_0,cell_2_M_1,cell_2_AHL_0,cell_2_AHL_1,cell_2_S_0,cell_2_Sens_0,cell_2_Sens_1
3679,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,2,glu,mccV,
3680,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,2,glu,mccB,
3681,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,2,glu,,
3682,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,,glu,mccV,mccB
3683,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,,glu,mccV,
3684,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,,glu,mccB,
3685,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,1,,glu,,
3686,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,2,,glu,mccV,mccB
3687,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,2,,glu,mccV,
3688,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,2,,glu,mccB,
3689,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,2,,glu,,
3690,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,,,glu,mccV,mccB
3691,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,,,glu,mccV,
3692,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,,,glu,mccB,
3693,0,,1,,glu,,,3,,2,,glu,mccV,mccB,,,,,glu,,
3694,0,,1,,glu,,,3,,2,,glu,mccV,,3,,,,glu,mccV,mccB
3695,0,,1,,glu,,,3,,2,,glu,mccV,,3,,,,glu,mccB,
3696,0,,1,,glu,,,3,,2,,glu,mccV,,,,1,2,glu,mccV,mccB
3697,0,,1,,glu,,,3,,2,,glu,mccV,,,,1,2,glu,mccB,
3698,0,,1,,glu,,,3,,2,,glu,mccV,,,,1,,glu,mccV,mccB
3699,0,,1,,glu,,,3,,2,,glu,mccV,,,,1,,glu,mccB,
3700,0,,1,,glu,,,3,,2,,glu,mccV,,,,2,,glu,mccV,mccB
3701,0,,1,,glu,,,3,,2,,glu,mccV,,,,2,,glu,mccB,
3702,0,,1,,glu,,,3,,2,,glu,mccV,,,,,,glu,mccV,mccB
3703,0,,1,,glu,,,3,,2,,glu,mccV,,,,,,glu,mccB,
3704,0,,1,,glu,,,3,,2,,glu,mccB,,3,,,,glu,mccV,mccB
3705,0,,1,,glu,,,3,,2,,glu,mccB,,3,,,,glu,mccV,
3706,0,,1,,glu,,,3,,2,,glu,mccB,,,,1,2,glu,mccV,mccB
3707,0,,1,,glu,,,3,,2,,glu,mccB,,,,1,2,glu,mccV,
3708,0,,1,,glu,,,3,,2,,glu,mccB,,,,1,,glu,mccV,mccB
3709,0,,1,,glu,,,3,,2,,glu,mccB,,,,1,,glu,mccV,
3710,0,,1,,glu,,,3,,2,,glu,mccB,,,,2,,glu,mccV,mccB
3711,0,,1,,glu,,,3,,2,,glu,mccB,,,,2,,glu,mccV,
3712,0,,1,,glu,,,3,,2,,glu,mccB,,,,,,glu,mccV,mccB
3713,0,,1,,glu,,,3,,2,,glu,mccB,,,,,,glu,mccV,
3714,0,,1,,glu,,,3,,2,,glu,,,3,,,,glu,mccV,mccB
3715,0,,1,,glu,,,3,,2,,glu,,,,,1,2,glu,mccV,mccB
3716,0,,1,,glu,,,3,,2,,glu,,,,,1,,glu,mccV,mccB
3717,0,,1,,glu,,,3,,2,,glu,,,,,2,,glu,mccV,mccB
3718,0,,1,,glu,,,3,,2,,glu,,,,,,,glu,mccV,mccB
3719,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,1,2,glu,mccV,mccB
3720,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,1,2,glu,mccV,
3721,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,1,2,glu,mccB,
3722,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,1,2,glu,,
3723,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,2,,glu,mccV,mccB
3724,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,2,,glu,mccV,
3725,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,2,,glu,mccB,
3726,0,,1,,glu,,,3,,,,glu,mccV,mccB,,,2,,glu,,
3727,0,,1,,glu,,,3,,,,glu,mccV,,,,1,2,glu,mccV,mccB
3728,0,,1,,glu,,,3,,,,glu,mccV,,,,1,2,glu,mccB,
3729,0,,1,,glu,,,3,,,,glu,mccV,,,,2,,glu,mccV,mccB
3730,0,,1,,glu,,,3,,,,glu,mccV,,,,2,,glu,mccB,
3731,0,,1,,glu,,,3,,,,glu,mccB,,,,1,2,glu,mccV,mccB
3732,0,,1,,glu,,,3,,,,glu,mccB,,,,1,2,glu,mccV,
3733,0,,1,,glu,,,3,,,,glu,mccB,,,,2,,glu,mccV,mccB
3734,0,,1,,glu,,,3,,,,glu,mccB,,,,2,,glu,mccV,
3735,0,,1,,glu,,,3,,,,glu,,,,,1,2,glu,mccV,mccB
3736,0,,1,,glu,,,3,,,,glu,,,,,2,,glu,mccV,mccB
3737,0,,1,,glu,,,,,1,,glu,mccV,,,,1,,glu,,
3738,0,,1,,glu,,,,,1,,glu,mccV,,,,,,glu,mccV,
3739,0,,1,,glu,,,,,1,,glu,mccV,,,,,,glu,,
3740,0,,1,,glu,,,,,1,,glu,,,,,,,glu,mccV,
3741,0,,1,,glu,,,,,,,glu,mccV,,,,,,glu,,
3742,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,2,glu,mccV,mccB
3743,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,2,glu,mccV,
3744,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,2,glu,mccB,
3745,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,2,glu,,
3746,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,,glu,mccV,mccB
3747,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,,glu,mccV,
3748,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,,glu,mccB,
3749,0,,2,,glu,mccV,mccB,0,,2,,glu,mccV,,3,,1,,glu,,
3750,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,2,glu,mccV,mccB
3751,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,2,glu,mccV,
3752,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,2,glu,mccB,
3753,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,2,glu,,
3754,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,,glu,mccV,mccB
3755,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,,glu,mccV,
3756,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,,glu,mccB,
3757,0,,2,,glu,mccV,mccB,0,,2,,glu,mccB,,3,,1,,glu,,
3758,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,2,glu,mccV,mccB
3759,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,2,glu,mccV,
3760,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,2,glu,mccB,
3761,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,2,glu,,
3762,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,,glu,mccV,mccB
3763,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,,glu,mccV,
3764,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,,glu,mccB,
3765,0,,2,,glu,mccV,mccB,0,,2,,glu,,,3,,1,,glu,,
3766,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB
3767,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,2,glu,mccV,
3768,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,2,glu,mccB,
3769,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,2,glu,,
3770,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,,glu,mccV,mccB
3771,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,,glu,mccV,
3772,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,,glu,mccB,
3773,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,mccB,3,,1,,glu,,
3774,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,2,glu,mccV,mccB
3775,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,2,glu,mccV,
3776,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,2,glu,mccB,
3777,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,2,glu,,
3778,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,,glu,mccV,mccB
3779,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,,glu,mccV,
3780,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,,glu,mccB,
3781,0,,2,,glu,mccV,mccB,0,,,,glu,mccV,,3,,1,,glu,,
3782,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,2,glu,mccV,mccB
3783,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,2,glu,mccV,
3784,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,2,glu,mccB,
3785,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,2,glu,,
3786,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,,glu,mccV,mccB
3787,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,,glu,mccV,
3788,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,,glu,mccB,
3789,0,,2,,glu,mccV,mccB,0,,,,glu,mccB,,3,,1,,glu,,
3790,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,2,glu,mccV,mccB
3791,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,2,glu,mccV,
3792,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,2,glu,mccB,
3793,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,2,glu,,
3794,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,,glu,mccV,mccB
3795,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,,glu,mccV,
3796,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,,glu,mccB,
3797,0,,2,,glu,mccV,mccB,0,,,,glu,,,3,,1,,glu,,
3798,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,mccV,
3799,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,mccB,
3800,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,2,glu,,
3801,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,mccB
3802,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccV,
3803,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,mccB,
3804,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,1,,glu,,
3805,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,mccB
3806,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccV,
3807,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,mccB,
3808,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,2,,glu,,
3809,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccV,mccB
3810,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccV,
3811,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,mccB,
3812,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,3,,,,glu,,
3813,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccV,mccB
3814,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccV,
3815,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,mccB,
3816,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,2,glu,,
3817,0,,2,,glu,mccV,mccB,3,,1,2,glu,mccV,mccB,,,1,,glu,mccV,mccB
